12:02	แสงอรุณ	@ชุน  ข้าวซ้อมมือปีใหม่มีมาแล้วค่ะ
14:07	ทรงกลด	 กัวซาด้านหลังจุดที่ปวด พอกทา ท้องน้อย โยคะ กดจุดลมปรานครับ  และสวนล้างช่องคลอดครับ ด้วยปัสสาวะตนเองหรือของใครที่เราเชื่อใจ สอดปลายสายเข้าไป ประมาณปากมดลูก หรือถ้าเข้าในโพรงมดลูกได้ก็ทำ แล้วแต่เหตุปัจจัยครับ แล้วปล่อยน้ำเข้าไป น้ำจะไหลย้อนออกมา ซึ่งเป็นปกติ น้ำในขวดดีท็อกหมด ก็จบครับ
สามารถทำได้บ่อยเท่าที่สบายครับ 
14:09	ทรงกลด	ต้องทานสมุนไพรและอาหารปรับสมดุลด้วยนะครับ
ที่บอกไปนั้นคือการแก้ไขเหตุการในทันที เพื่อลดความทุกข์ครับ ท่านควรใช้ยาทั้ง 9 เม็ดครับ
14:12	สื่อสวนสาม เข้าร่วมแชท
16:35	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
17:51	Am-on	@15_SIRIPORN @JINKJOE สนับสนุนคุณ ทรงกรดคะ่วิธีการ9อย่างของแพทย์วิถึธรรมบำบัดทุกโรคคะ่ลองศึกษาให้เข้าใจอย่างึก(ซึ้งมันแก้ได่จริงๆถอนพิษให้เป็น ปรับสมดุลให้ได้ ฝึกจิตผาสุกไม่หวั่วไหวใจตั้งแน่ว แน่
17:56	Am-on	 อาการไม่ปกติทุกอย่างบอกถึงความไม่สมดุลแก้ที่ าหาร และตรวจศีลว่าผิดตรงใหนวิบากร้ายมาถึงรับวิบากไปด้วยใจเป็นสุขจะได้หมดๆๆอย่าสร้างใหม่ตั้งศีลมาปฏิบัตต้องเข้าต่ายบ่อยหาหมู่มิตรดีคะ
18:30	Double. A เข้าร่วมแชท
18:44	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
18:47	Double. A ถูกลบจากสแควร์แล้ว
24:11	Tom  oppo เข้าร่วมแชท
6:38	จิรนันท์ ทับเนียม	https://m.facebook.com/story.php?story_fbid=544060049332601&id=451999981478539
7:09	Lah	[Photo]
7:09	Lah	ค่ะ
7:10	Lah	ใช้คนละสายกับทวาร
ใช้ปสว สวนทางช่องคลอด
7:42	A The investors เข้าร่วมแชท
8:20	A The investors ถูกลบจากสแควร์แล้ว
10:17	บัวสิ้นบุญ:แหม่มสวิส	live
https://www.facebook.com/morkeawfansclub/videos/611255485975136/
10:54	Yaowanee	มีบันทึกในโน๊ตไหมคะ หรือส่วนที่สามารถเปิดดูได้ค่ะ เพราะพื้นที่เก็บข้อมูลในโทรศัพท์น้อย จำเป็นต้องลบค่ะ
10:55	Yaowanee	และจะลืมเมิ่อต้องการใช้
10:56	Yaowanee	ถามอีกข้อค่ะ ดองมะขามป้อมกับ ปสว.ไว้ 2 อาทิตย์ ทานอย่างไรคะ แก้อะไรได้บ้าง
15:48	Bigbonbaa เข้าร่วมแชท
15:51	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
16:25	Chalor	https://youtu.be/PWSaLj4HLb4
18:21	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
18:50	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
18:50	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
18:51	บัวสิ้นบุญ:แหม่มสวิส	 อ.หมอเขียวบรรยาย 
ภาคเย็น
05/01/62 
https://www.facebook.com/morkeawfansclub/videos/2651323544892958/
19:28	บัวสิ้นบุญ:แหม่มสวิส	จบการบรรยาย
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
19:28	บัวสิ้นบุญ:แหม่มสวิส	[Photo]
20:39	ย่าจ๋า.	ขอเรียนถามพี่ๆจิตรอาสาค่ะการที่เราทานยาสลายลิ่มเลือดถ้าทำกัวซากับทำดีท็อกจะได้หรือไม่ค่ะถ้าได้ ทำบ่อยๆครั้งหรือไม่ค่ะ สาธุ ขอบคุณค่ะ
20:43	บัวสิ้นบุญ:แหม่มสวิส	ทำทั้งสองอย่างได้บ่อยเท่าที่รู้สึกสบาย ไม่ลำบากกายใจ
กัวซาจะหนักเบาแค่ไหนก็ประมาณที่ไม่เจ็บเกินทน
หรือจะใช้ผ้าขนหนูผืนบางเล็กชุบน้ำสมุนไพรที่ถูกกัน
เช็ดถูบริเวณที่ต้องการ
แบบนี้ก็เป็นการกัวซา
เรียกว่า
กัวซาผ้าขนหนู
ค่ะ
21:02	Bigbonbaa	[Sticker]
21:58	บัวสิ้นบุญ:แหม่มสวิส	ขอเชิญท่านที่สนใจ ดูแลสุขภาพแบบพึ่งตน วันเสาร์ที่ 9 และอาทิตย์ที่ 10 กพ. 2562 ณ สวนป่านาบุญ7 บ้านทุ่งน้ำไท หัวหิน
2019/01/06(Sun)
6:01	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
6:03	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
6:04	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
6:13	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
6:26	วานรหิมะ	@จิรนันท์ ทับเนียม เสนอแอดมมินที่ดูแลเฟสบุคhttps://m.facebook.com/story.php?story_fbid=1235248176613950&id=865872563551515
  ว่าควรจะไปลบข้อคิดเห็นบางข้อความ เพราะไม่เป็นข้อความไม่สุภาพครับ แต่โพสดีอยู่แล้วครับ
6:26	วานรหิมะ	#ข้อความไม่สุภาพ
6:27	วานรหิมะ	[Photo]
6:31	วานรหิมะ	@บัวสิ้นบุญ:แหม่มสวิส 
6:31	วานรหิมะ	@Lah 
6:32	วานรหิมะ	@admin1 
6:32	วานรหิมะ	@NIDNOI Normpornfah 
6:32	วานรหิมะ	@แก้วใจเพชร กล้าจน 
6:32	วานรหิมะ	@โอ ริมสวนฝัน 
6:39	Lah	เข้าอ่านไม่ได้ค่ะ
6:44	วานรหิมะ	https://www.facebook.com/answermorkeaw2/posts/1235248176613950/
6:46	BHappy	#ประชาสัมพันธ์ถึงพี่น้องทุกท่าน ตารางกิจกรรม ตั้งแต่เดือนมีนาคมเป็นต้นไป จะมีการปรับข้อมูลใหม่หลังค่ายพระไตรปิฏก ที่สวนป่านาบุญ 2 (เดือนกุมภาพันธ์ ) ดังนั้นขอให้พี่น้องได้ตรวจสอบและใช้ข้อมูลกิจกรรมค่ายตั้งแต่เดือนมกราคม-กุมภาพันธ์ 2562 หรือสอบถามตามเบอร์ติดต่อในแต่ละศูนย์ทุกภาคทั่วประเทศ
คลิ๊กดูรายละเอียด ตามลิงค์ 
https://morkeaw-course2562.blogspot.com/2018/11/2562_38.html?fbclid=IwAR3q-jYCOY22ehaHAf1tc4sOtblUmEC-F0PtxqwUcTQOKYD3xX5gBlydM9o
6:47	Lah	อ่านได้แล้วค่ะ ขอบคุณค่ะ
6:47	วานรหิมะ	สายเขียว เขาแสดงความคิดเห็นไม่สุภาพนะ@Lah  ฝากแจ้งส่วนกลางด้วยครับ
6:47	ปุ๊ พริ้วลมบุญ	[Photo]
6:48	Lah	ต้องให้แอดมินเพจ พิจารณา
ไม่ให้มีการขัดแย้ง ขยายตัว 
6:49	Lah	ไม่ทราบใครเป็นแอดมินค่ะ
7:11	วานรหิมะ	โพสที่ลงดีครับ แสดงความคิดเห็น แต่ควรเป็นข้อความสุภาพ วิบากฯจะกินหัวก่อน
8:05	Lah	ค่ะ น่าจะลบโพสต์ 
เพื่อลดความขัดแย้ง
ขยายวงกว้าง
และยังว่า เกิดวิบากไม่รู้ตัว ค่ะ
8:07	Lah	ส่งข้อความไปที่แอดมิน แล้วค่ะ
8:39	สุรศักดิ์	[Photo]
13:08	Orathai เข้าร่วมแชท
15:06	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
15:08	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
17:42	จิรนันท์ ทับเนียม	จิรนันท์ ทับเนียม shared an OpenChat note.
19:29	ทรงกลด	ผมเคย.ทานยาสลายลิ่มเลือดครับ ทานมานาน ซื้ จากโรงพยาบาล  พอเจอหมอเขียวจึงเปลี่ยนยาใหม่ มาใช้ปัสสาวะแทน สบายแล้ว
19:36	Tian Lijuan เข้าร่วมแชท
21:10	สุรศักดิ์	ขอสอบถามสะเดาฤทธิ์ร้อนหรือเย็นครับ
21:23	ทรงกลด	ร้อนดับร้อนครับ
กินแล้วจะทำให้เย็น
ร้อนดับร้อน
21:33	ทรงกลด	ขอตอบคำถามแทนTyphoonครับ
ทานได้ครับ
เท่าที่สบาย เบากายมีกำลังครับ
ไม่สนับสนุนให้ทานมาก ไม่ควรกังวลครับ เราไม่ได้ทานทีละขวด 2 ขวดครับ ทานแค่ 2-3หยดครับ 
เจริญธรรมครับ
21:35	อรอนงค์	@ทรงกลด 
ขอบคุณมากค่ะ
